Creation Time: 2022_1_8-19-16-8
19-16-8 | [INFO] SafeZoneCore - Started !
22-50-45 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: Magnum - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 800 - Position: 0 - TradeMode:Buy
22-50-45 | [INFO] Transaction Buy Succeeded:Bunker product:Magnum quantity:0 health:0 price:800
22-50-47 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: SNAFU_PL14HQP - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 500 - Position: 122 - TradeMode:Buy
22-50-47 | [INFO] Transaction Buy Succeeded:Bunker product:SNAFU_PL14HQP quantity:0 health:0 price:500
22-50-50 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: SNAFU_PL14HQP - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 500 - Position: 122 - TradeMode:Buy
22-50-50 | [INFO] Transaction Buy Succeeded:Bunker product:SNAFU_PL14HQP quantity:0 health:0 price:500
22-50-53 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: SN_Mp443 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 122 - TradeMode:Buy
22-50-53 | [INFO] Transaction Buy Succeeded:Bunker product:SN_Mp443 quantity:0 health:0 price:300
22-50-58 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: SN_Mp443 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 240 - Position: 195 - TradeMode:Sell
22-50-58 | [INFO] Transaction Sell Succeeded:Bunker product:SN_Mp443 quantity:0 health:0 price:240
22-51-1 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: FNX45 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 320 - Position: 206 - TradeMode:Sell
22-51-1 | [INFO] Transaction Sell Succeeded:Bunker product:FNX45 quantity:0 health:0 price:320
22-51-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
22-51-4 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: FNX45 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 320 - Position: 206 - TradeMode:Sell
22-51-4 | [INFO] Transaction Sell Succeeded:Bunker product:FNX45 quantity:0 health:0 price:320
22-51-6 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: FNX45 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 320 - Position: 206 - TradeMode:Sell
22-51-6 | [INFO] Transaction Sell Succeeded:Bunker product:FNX45 quantity:0 health:0 price:320
22-51-9 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: FNX45 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 320 - Position: 206 - TradeMode:Sell
22-51-9 | [INFO] Transaction Sell Succeeded:Bunker product:FNX45 quantity:0 health:0 price:320
22-51-11 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: SNAFU_PL14HQP - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 400 - Position: 194 - TradeMode:Sell
22-51-11 | [INFO] Transaction Sell Succeeded:Bunker product:SNAFU_PL14HQP quantity:0 health:0 price:400
22-51-14 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: SNAFU_PL14HQP - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 400 - Position: 194 - TradeMode:Sell
22-51-14 | [INFO] Transaction Sell Succeeded:Bunker product:SNAFU_PL14HQP quantity:0 health:0 price:400
22-51-16 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: Magnum - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 640 - Position: 245 - TradeMode:Sell
22-51-16 | [INFO] Transaction Sell Succeeded:Bunker product:Magnum quantity:0 health:0 price:640
22-51-20 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: Magnum - Quantity: 3 - Multiplier: 3 - MaxStock: 100 - Health: 0 - Price: 1920 - Position: 245 - TradeMode:Sell
22-51-20 | [INFO] Transaction Sell Succeeded:Bunker product:Magnum quantity:9 health:0 price:1920
22-51-45 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: SNAFUP90 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 1600 - Position: 137 - TradeMode:Buy
22-51-45 | [INFO] Transaction Buy Succeeded:Bunker product:SNAFUP90 quantity:0 health:0 price:1600
22-51-59 | [INFO] TraderID: 3 - Customer: josh - ClassName: MVS_Combat_Vest_Heavy_Multicam_Black - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 3200 - Position: -1 - TradeMode:Sell
22-51-59 | [INFO] Transaction Sell Succeeded:josh product:MVS_Combat_Vest_Heavy_Multicam_Black quantity:0 health:0 price:3200
22-52-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_36774377.json
22-52-14 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: SNAFUP90 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 1280 - Position: 210 - TradeMode:Sell
22-52-14 | [INFO] Transaction Sell Succeeded:Bunker product:SNAFUP90 quantity:0 health:0 price:1280
22-52-22 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: AK74_WoodBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 80 - TradeMode:Buy
22-52-22 | [INFO] Transaction Buy Succeeded:Bunker product:AK74_WoodBttstck quantity:0 health:0 price:300
22-52-26 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: AK74_WoodBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 80 - TradeMode:Buy
22-52-26 | [INFO] Transaction Buy Succeeded:Bunker product:AK74_WoodBttstck quantity:0 health:0 price:300
22-52-29 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: AK74_WoodBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 80 - TradeMode:Buy
22-52-29 | [INFO] Transaction Buy Succeeded:Bunker product:AK74_WoodBttstck quantity:0 health:0 price:300
22-52-32 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: AK_PlasticBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 70 - TradeMode:Buy
22-52-32 | [INFO] Transaction Buy Succeeded:Bunker product:AK_PlasticBttstck quantity:0 health:0 price:300
22-52-33 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: AK_PlasticBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 70 - TradeMode:Buy
22-52-33 | [INFO] Transaction Buy Succeeded:Bunker product:AK_PlasticBttstck quantity:0 health:0 price:300
22-52-36 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: AK_PlasticBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 70 - TradeMode:Buy
22-52-36 | [INFO] Transaction Buy Succeeded:Bunker product:AK_PlasticBttstck quantity:0 health:0 price:300
22-52-40 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: AK_FoldingBttstck_Black - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 71 - TradeMode:Buy
22-52-40 | [INFO] Transaction Buy Succeeded:Bunker product:AK_FoldingBttstck_Black quantity:0 health:0 price:300
22-52-42 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: AK_FoldingBttstck_Black - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 71 - TradeMode:Buy
22-52-42 | [INFO] Transaction Buy Succeeded:Bunker product:AK_FoldingBttstck_Black quantity:0 health:0 price:300
22-52-44 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: AK_FoldingBttstck_Black - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 71 - TradeMode:Buy
22-52-44 | [INFO] Transaction Buy Succeeded:Bunker product:AK_FoldingBttstck_Black quantity:0 health:0 price:300
22-52-47 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: M4_CQBBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 42 - TradeMode:Buy
22-52-47 | [INFO] Transaction Buy Succeeded:Bunker product:M4_CQBBttstck quantity:0 health:0 price:300
22-52-49 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: M4_CQBBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 42 - TradeMode:Buy
22-52-49 | [INFO] Transaction Buy Succeeded:Bunker product:M4_CQBBttstck quantity:0 health:0 price:300
22-52-51 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: M4_CQBBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 42 - TradeMode:Buy
22-52-51 | [INFO] Transaction Buy Succeeded:Bunker product:M4_CQBBttstck quantity:0 health:0 price:300
22-52-55 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: Fal_FoldingBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 54 - TradeMode:Buy
22-52-55 | [INFO] Transaction Buy Succeeded:Bunker product:Fal_FoldingBttstck quantity:0 health:0 price:300
22-52-57 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: Fal_FoldingBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 54 - TradeMode:Buy
22-52-57 | [INFO] Transaction Buy Succeeded:Bunker product:Fal_FoldingBttstck quantity:0 health:0 price:300
22-52-59 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: Fal_FoldingBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 54 - TradeMode:Buy
22-52-59 | [INFO] Transaction Buy Succeeded:Bunker product:Fal_FoldingBttstck quantity:0 health:0 price:300
22-53-3 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: SNAFU_M4SS_Stock - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 500 - Position: 139 - TradeMode:Buy
22-53-3 | [INFO] Transaction Buy Succeeded:Bunker product:SNAFU_M4SS_Stock quantity:0 health:0 price:500
22-53-7 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: SNAFU_MK47_Stock - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 500 - Position: 157 - TradeMode:Buy
22-53-7 | [INFO] Transaction Buy Succeeded:Bunker product:SNAFU_MK47_Stock quantity:0 health:0 price:500
22-53-10 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: SNAFU_MK47_Stock - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 400 - Position: 229 - TradeMode:Sell
22-53-10 | [INFO] Transaction Sell Succeeded:Bunker product:SNAFU_MK47_Stock quantity:0 health:0 price:400
22-53-12 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: M4_CQBBttstck - Quantity: 3 - Multiplier: 3 - MaxStock: 100 - Health: 0 - Price: 720 - Position: 289 - TradeMode:Sell
22-53-12 | [INFO] Transaction Sell Succeeded:Bunker product:M4_CQBBttstck quantity:9 health:0 price:720
22-53-14 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: Fal_FoldingBttstck - Quantity: 3 - Multiplier: 3 - MaxStock: 100 - Health: 0 - Price: 720 - Position: 302 - TradeMode:Sell
22-53-14 | [INFO] Transaction Sell Succeeded:Bunker product:Fal_FoldingBttstck quantity:9 health:0 price:720
22-53-16 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: SNAFU_M4SS_Stock - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 400 - Position: 211 - TradeMode:Sell
22-53-16 | [INFO] Transaction Sell Succeeded:Bunker product:SNAFU_M4SS_Stock quantity:0 health:0 price:400
22-53-18 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: AK74_WoodBttstck - Quantity: 3 - Multiplier: 3 - MaxStock: 100 - Health: 0 - Price: 720 - Position: 284 - TradeMode:Sell
22-53-18 | [INFO] Transaction Sell Succeeded:Bunker product:AK74_WoodBttstck quantity:9 health:0 price:720
22-53-20 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: AK_FoldingBttstck_Black - Quantity: 3 - Multiplier: 3 - MaxStock: 100 - Health: 0 - Price: 720 - Position: -1 - TradeMode:Sell
22-53-20 | [INFO] Transaction Sell Succeeded:Bunker product:AK_FoldingBttstck_Black quantity:9 health:0 price:720
22-53-22 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: AK_PlasticBttstck - Quantity: 3 - Multiplier: 3 - MaxStock: 100 - Health: 0 - Price: 720 - Position: -1 - TradeMode:Sell
22-53-22 | [INFO] Transaction Sell Succeeded:Bunker product:AK_PlasticBttstck quantity:9 health:0 price:720
22-54-35 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
22-54-45 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
22-55-15 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-55-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
22-56-2 | [INFO] TraderID: 3 - Customer: josh - ClassName: MassWinterCUUJacket - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 160 - Position: -1 - TradeMode:Sell
22-56-2 | [INFO] Transaction Sell Succeeded:josh product:MassWinterCUUJacket quantity:0 health:0 price:160
22-56-42 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
22-56-56 | [INFO] TraderID: 1 - Customer: josh - ClassName: FangeKnife - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 200 - Position: 55 - TradeMode:Buy
22-56-56 | [INFO] Transaction Buy Succeeded:josh product:FangeKnife quantity:0 health:0 price:200
23-4-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
23-4-31 | [INFO] TraderID: 0 - Customer: josh - ClassName: ZagorkyChocolate - Quantity: 100 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
23-4-31 | [INFO] Transaction Buy Succeeded:josh product:ZagorkyChocolate quantity:100 health:0 price:10
23-4-33 | [INFO] TraderID: 0 - Customer: josh - ClassName: ZagorkyChocolate - Quantity: 100 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
23-4-33 | [INFO] Transaction Buy Succeeded:josh product:ZagorkyChocolate quantity:100 health:0 price:10
23-4-35 | [INFO] TraderID: 0 - Customer: josh - ClassName: ZagorkyChocolate - Quantity: 100 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
23-4-35 | [INFO] Transaction Buy Succeeded:josh product:ZagorkyChocolate quantity:100 health:0 price:10
23-4-37 | [INFO] TraderID: 0 - Customer: josh - ClassName: ZagorkyChocolate - Quantity: 100 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
23-4-37 | [INFO] Transaction Buy Succeeded:josh product:ZagorkyChocolate quantity:100 health:0 price:10
23-4-40 | [INFO] TraderID: 0 - Customer: josh - ClassName: BrisketSpread - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
23-4-40 | [INFO] Transaction Buy Succeeded:josh product:BrisketSpread quantity:0 health:0 price:10
23-4-43 | [INFO] TraderID: 0 - Customer: josh - ClassName: BrisketSpread - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
23-4-43 | [INFO] Transaction Buy Succeeded:josh product:BrisketSpread quantity:0 health:0 price:10
23-4-44 | [INFO] TraderID: 0 - Customer: josh - ClassName: BrisketSpread - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
23-4-44 | [INFO] Transaction Buy Succeeded:josh product:BrisketSpread quantity:0 health:0 price:10
23-4-45 | [INFO] TraderID: 0 - Customer: josh - ClassName: BrisketSpread - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 10 - Position: -1 - TradeMode:Buy
23-4-45 | [INFO] Transaction Buy Succeeded:josh product:BrisketSpread quantity:0 health:0 price:10
23-29-48 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-29-56 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: MKII - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 160 - Position: 207 - TradeMode:Sell
23-29-56 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:MKII quantity:0 health:0 price:160
23-30-9 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: SNAFU_M70 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 3200 - Position: -1 - TradeMode:Sell
23-30-9 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:SNAFU_M70 quantity:0 health:0 price:3200
23-30-12 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: SNAFUPPSKN - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 3200 - Position: 255 - TradeMode:Sell
23-30-12 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:SNAFUPPSKN quantity:0 health:0 price:3200
23-30-27 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-30-31 | [INFO] TraderID: 0 - Customer: [Staff] Ronik - ClassName: TacticalBaconCan - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 20 - Position: 5 - TradeMode:Buy
23-30-31 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:TacticalBaconCan quantity:0 health:0 price:20
23-30-34 | [INFO] TraderID: 0 - Customer: [Staff] Ronik - ClassName: BakedBeansCan - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 20 - Position: 1 - TradeMode:Buy
23-30-34 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:BakedBeansCan quantity:0 health:0 price:20
23-30-36 | [INFO] TraderID: 0 - Customer: [Staff] Ronik - ClassName: BakedBeansCan - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 20 - Position: 1 - TradeMode:Buy
23-30-36 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:BakedBeansCan quantity:0 health:0 price:20
23-31-16 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-31-20 | [INFO] TraderID: 0 - Customer: [Staff] Ronik - ClassName: BakedBeansCan - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 20 - Position: 1 - TradeMode:Buy
23-31-20 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:BakedBeansCan quantity:0 health:0 price:20
23-31-21 | [INFO] TraderID: 0 - Customer: [Staff] Ronik - ClassName: BakedBeansCan - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 20 - Position: 1 - TradeMode:Buy
23-31-21 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:BakedBeansCan quantity:0 health:0 price:20
23-31-25 | [INFO] TraderID: 0 - Customer: [Staff] Ronik - ClassName: SpaghettiCan - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 20 - Position: 3 - TradeMode:Buy
23-31-25 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:SpaghettiCan quantity:0 health:0 price:20
23-31-46 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-31-50 | [INFO] TraderID: 0 - Customer: [Staff] Ronik - ClassName: SpaghettiCan - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 20 - Position: 3 - TradeMode:Buy
23-31-50 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:SpaghettiCan quantity:0 health:0 price:20
23-31-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-31-57 | [INFO] TraderID: 0 - Customer: [Staff] Ronik - ClassName: SpaghettiCan - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 20 - Position: 3 - TradeMode:Buy
23-31-57 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:SpaghettiCan quantity:0 health:0 price:20
23-32-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-32-48 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-32-59 | [INFO] TraderID: 2 - Customer: [Staff] Ronik - ClassName: SledgeHammer - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 160 - Position: -1 - TradeMode:Sell
23-32-59 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:SledgeHammer quantity:0 health:0 price:160
23-33-10 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-33-32 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: Tec9_Mag - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 720 - Position: -1 - TradeMode:Sell
23-33-32 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:Tec9_Mag quantity:0 health:0 price:720
23-33-43 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-34-7 | [INFO] TraderID: 3 - Customer: [Staff] Ronik - ClassName: MVS_Combat_Vest_Heavy_Multicam_Black - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 4000 - Position: 118 - TradeMode:Buy
23-34-7 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:MVS_Combat_Vest_Heavy_Multicam_Black quantity:0 health:0 price:4000
23-34-20 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-35-16 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-35-26 | [INFO] TraderID: 3 - Customer: [Staff] Ronik - ClassName: MVS_Combat_Vest_Heavy_Multicam_Black - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 3200 - Position: -1 - TradeMode:Sell
23-35-26 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:MVS_Combat_Vest_Heavy_Multicam_Black quantity:0 health:0 price:3200
23-35-29 | [INFO] TraderID: 3 - Customer: [Staff] Ronik - ClassName: MVS_Combat_Vest_Heavy_Multicam_Black - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 4000 - Position: 119 - TradeMode:Buy
23-35-29 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:MVS_Combat_Vest_Heavy_Multicam_Black quantity:0 health:0 price:4000
23-35-44 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-35-55 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-36-2 | [INFO] TraderID: 3 - Customer: [Staff] Ronik - ClassName: GhillieHood_Tan - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 160 - Position: -1 - TradeMode:Sell
23-36-2 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:GhillieHood_Tan quantity:0 health:0 price:160
23-36-5 | [INFO] TraderID: 3 - Customer: [Staff] Ronik - ClassName: MVS_Combat_Vest_Heavy_Multicam_Black - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 3200 - Position: -1 - TradeMode:Sell
23-36-5 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:MVS_Combat_Vest_Heavy_Multicam_Black quantity:0 health:0 price:3200
23-37-28 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-37-42 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: M4_RISHndgrd_Black - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 35 - TradeMode:Buy
23-37-42 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:M4_RISHndgrd_Black quantity:0 health:0 price:300
23-37-51 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-38-15 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: M4_PlasticHndgrd - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 37 - TradeMode:Buy
23-38-15 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:M4_PlasticHndgrd quantity:0 health:0 price:300
23-38-17 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: SNAFU_MOEFS - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 400 - Position: 313 - TradeMode:Buy
23-38-17 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:SNAFU_MOEFS quantity:0 health:0 price:400
23-38-50 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-39-2 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: M4_PlasticHndgrd - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 240 - Position: 37 - TradeMode:Sell
23-39-2 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:M4_PlasticHndgrd quantity:0 health:0 price:240
23-39-5 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: M4_RISHndgrd_Black - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 240 - Position: 35 - TradeMode:Sell
23-39-5 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:M4_RISHndgrd_Black quantity:0 health:0 price:240
23-50-42 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-51-19 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
